,Brand,Unnamed: 1,MM_id,laptop_name,display_info,processor_info,RAM,HDD,grapic_Card,weight,processor_speed,colour,laptop,MM_Artkl_number,Nr_of_reviews,Processor,O_S,Screen_size_(cm / inch),Screen_resolution,Memory_Type,Processor_Brand,Processor_Model,Graphics_card_manufacturer,Connections,WLAN_standards,Bluetooth_version,Dimensions_(B / H / T) / Weight,price,Headquarters,Country,CEO,Founder,Revenue_usd
1705,HP,1298,M_1298,HP 13 G1, Chromebook mit 13.3 Zoll Display, Core M Prozessor, 8 GB RAM, 32 GB Flash, HD Grafik 515,null,null, Silber,"HP 13 G1, Chromebook mit 13.3 Zoll Display, Core M Prozessor, 8 GB RAM, 32 GB Flash, HD Grafik 515, Silber",2301964,0,null,"Flash, 32 GB",33.78 cm / 13.3 Zoll,3.200 x 1.800 Pixel,LPDDR3,null,Core M,1.74 GB,null,null,null,null,"9 0 9 , -",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1706,HP,1307,M_1307,HP 17-by0351ng, Notebook mit 17.3 Zoll Display,null, 4 GB RAM, 128 GB SSD, UHD Grafik 600,null,null, Schwarz,null,2448709,1,null,Windows 10 Home,43.94 cm / 17.3 inches,1.600 x 900 Pixel,DDR4,null,null,Intel,DVD Brenner,null,null,null,"3 6 9 , -",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1707,HP,1310,M_1310,HP 15-cs0306ng, Notebook mit 15.6 Zoll Display, Core? i7 Prozessor, 16 GB RAM, 256 GB SSD,null,null,null, Silber,null,2470861,0,null,Windows 10 Home,39.62 cm / 15.6 inches,"1,920 x 1,080 pixels",DDR4,null,Core? i7,Intel,null,null,null,null,"9 9 9 , -",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1708,HP,1332,M_1332,HP 11 EE G1, notebook with 11.6 inch display, Core ? i3 processor, 4 GB RAM, 500 GB, HD Graphics 5500,null,null, silver,"HP 11 EE G1, notebook with 11.6 inch display, Core ? i3 processor, 4 GB RAM, 500 GB, HD Graphics 5500, silver",2302131,0,null,Windows 8.1,29.5 cm / 11.6 inches,"1,366 x 768 pixels",DDR3L,null,Core? i3,16 GB,null,null,null,null,"8 0 9 , -",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1709,HP,1343,M_1343,HP G3, Notebook mit 15.6 Zoll Display, Core? i7 Prozessor, 8 GB RAM, 256 GB SSD, HD Grafik 530,null,null, Schwarz,"HP G3, Notebook mit 15.6 Zoll Display, Core? i7 Prozessor, 8 GB RAM, 256 GB SSD, HD Grafik 530, Schwarz",2301844,0,null,Windows 7 Professional,39.62 cm / 15.6 inches,1.920 x 1.080 Pixel,DDR4,null,Core? i7,1.7 GB,null,null,null,null,"2 0 1 9 , -",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1710,HP,1361,M_1361,HP 15-DA0333NG I3-7020U/8GB/1TB WEISS, Notebook mit 15.6 Zoll Display, Core? i3 Prozessor, 8 GB RAM, 1 TB HDD,null, 3.1 kg,null, Snow White,null,2461838,0,null,Windows 10 Home (64 bit),39.6 cm / 15.6 inches,"1,366 x 768 pixels",DDR4,null,Core? i3,null,null,null,10/100/1000 Mbit/s (Gigabit Ethernet),376 mm x 22.5 mm x 246 mm / 3.1 kg,"5 2 9 , -",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1711,HP,1454,M_1454,HP 650 G2, 15.6 inch notebook, Core ? i5 processor, 8 GB RAM, 256 GB SSD, HD Graphics 520,null,null, Black / Silver,"HP 650 G2, 15.6 inch notebook, Core ? i5 processor, 8 GB RAM, 256 GB SSD, HD Graphics 520, Black / Silver",2302098,0,null,Windows 7 Professional,39.62 cm / 15.6 Zoll,1.920 x 1.080 Pixel,DDR4,null,Core? i5,1.74 GB,DVD Brenner,null,null,null,"1439,-",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1712,HP,1473,M_1473,HP 850 G3, Notebook mit 15.6 Zoll Display, Core? i5 Prozessor, 8 GB RAM, 256 GB SSD, HD Grafik 520,null,null, Schwarz/Silber,"HP 850 G3, Notebook mit 15.6 Zoll Display, Core? i5 Prozessor, 8 GB RAM, 256 GB SSD, HD Grafik 520, Schwarz/Silber",2302145,0,null,Windows 7 Professional,39.62 cm / 15.6 inches,"1,920 x 1,080 pixels",DDR4,null,Core? i5,1.74 GB,null,null,null,null,"2 0 7 9 , -",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1713,HP,1498,M_1498,HP Pavilion x360 15-cr0301ng, Notebook mit 15.6 Zoll Display, Core? i3 Prozessor, 8 GB RAM, 128 GB SSD, UHD Grafik 620,null,null, Silber,"HP Pavilion x360 15-cr0301ng, Notebook mit 15.6 Zoll Display, Core? i3 Prozessor, 8 GB RAM, 1 TB HDD, 128 GB SSD, UHD Grafik 620, Silber",2430996,0,null,Windows 10 Home (64 bit),39.6 cm / 15.6 inches,"1,920 x 1,080 pixels",DDR4,null,Core? i3,null,null,null,null,null,"6 9 9 , -",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1714,HP,1519,M_1519,HP ZBook Studio G3, Ultrabook mit 15.6 Zoll Display, Core? i7 Prozessor, 16 GB RAM, 512 GB SSD, Quadro M1000M, 2 kg,null, Schwarz,"HP ZBook Studio G3, Ultrabook mit 15.6 Zoll Display, Core? i7 Prozessor, 16 GB RAM, 512 GB SSD, Quadro M1000M, Schwarz",2301866,0,null,Windows 7 Professional,39.624 cm / 15.6 Zoll,3.840 x 2.160 Pixel,DDR4,null,Core? i7,1.7 GB,null,null,10/100/1000 Mbit/s,375 mm x 18 mm x 255 mm / 2 kg,"3 3 6 9 , -",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1715,HP,1527,M_1527,HP ENVY CORE, Notebook mit 13.3 Zoll Display, Core? i5 Prozessor, 8 GB RAM, 512 GB SSD, UHD Grafik 620,null,null, Silber,"HP ENVY CORE, Notebook mit 13.3 Zoll Display, Core? i5 Prozessor, 8 GB RAM, 512 GB SSD, UHD Grafik 620, Silber",2440400,0,null,"SSD, 512 GB",33.78 cm / 13.3 inches,1.920 x 1.080 Pixel,LPDDR3,null,Core? i5,null,null,null,null,null,"9 9 9 , -",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1716,HP,1528,M_1528,HP 15-bs135ng, Notebook mit 15.6 Zoll Display, Core? i5 Prozessor, 12 GB RAM, 256 GB SSD, Radeon? 520,null,null, Schwarz,"HP 15-bs135ng, Notebook mit 15.6 Zoll Display, Core? i5 Prozessor, 12 GB RAM, 256 GB SSD, Radeon? 520, Schwarz",2326378,6,null,Windows 10 Home (64 bit),39.62 cm / 15.6 Zoll,1.366 x 768 Pixel,DDR4,null,Core? i5,AMD,DVD Brenner,null,null,null,"7 9 9 , -",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1717,HP,1531,M_1531,HP OMEN 17-AN134NG, Gaming Notebook mit 17.3 Zoll Display, Core? i7 Prozessor, 16 GB RAM, 256 GB SSD, GeForce GTX 1060,null,null, Schwarz,"HP OMEN 17-AN134NG, Gaming Notebook mit 17.3 Zoll Display, Core? i7 Prozessor, 16 GB RAM, 1 TB HDD, 256 GB SSD, GeForce GTX 1060, Schwarz",2431098,0,null,Windows 10 Home,43.94 cm / 17.3 inches,1.920 x 1.080 Pixel,DDR4,null,Core? i7,NVIDIA,null,null,null,null,"1 5 9 9 , -",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1718,HP,1537,M_1537,HP 755 G3, Netbook mit 15.6 Zoll Display, A12 PRO Prozessor, 8 GB RAM, 256 GB SSD, Radeon R7,null,null, Schwarz/Grau,"HP 755 G3, Netbook mit 15.6 Zoll Display, A12 PRO Prozessor, 8 GB RAM, 256 GB SSD, Radeon R7, Schwarz/Grau",2301818,0,null,Windows 7 Professional,39.62 cm / 15.6 Zoll,1.920 x 1.080 Pixel,DDR3L,AMD,A12 PRO,AMD,null,null,null,null,"1 5 2 9 , -",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1719,HP,1539,M_1539,HP 725 G3, notebook with 12.5 inch display, A12 processor, 8 GB RAM, 256 GB SSD, Radeon R7,null,null, black / gray,"HP 725 G3, notebook with 12.5 inch display, A12 processor, 8 GB RAM, 256 GB SSD, Radeon R7, black / gray",2302122,0,null,Windows 7 Professional,31.75 cm / 12.5 Zoll,1.920 x 1.080 Pixel,DDR3L,AMD,A12,AMD,null,null,null,null,"1 6 0 9 , -",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1720,HP,1543,M_1543,HP ZBook 15U G4, Notebook mit 15.6 Zoll Display, Core? i7 Prozessor, 16 GB RAM, 512 GB SSD, HD Grafik 620,null,null, Schwarz,"HP ZBook 15U G4, Notebook mit 15.6 Zoll Display, Core? i7 Prozessor, 16 GB RAM, 512 GB SSD, HD Grafik 620, Schwarz",2301872,0,null,Windows 10 Professional,39.62 cm / 15.6 Zoll,1.920 x 1.080 Pixel,DDR4,null,Core? i7,32 GB,null,null,null,null,"2 2 4 9 , -",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1721,HP,1551,M_1551,HP 640 G3, Notebook mit 14 Zoll Display, Core? i5 Prozessor, 4 GB RAM, 256 GB SSD, HD Grafik 620,null,null, Schwarz/Silber,"HP 640 G3, Notebook mit 14 Zoll Display, Core? i5 Prozessor, 4 GB RAM, 256 GB SSD, HD Grafik 620, Schwarz/Silber",2301933,0,null,Windows 10 Professional,35.56 cm / 14 Zoll,1.920 x 1.080 Pixel,DDR4,null,Core? i5,32 GB,DVD Brenner,null,null,null,"1 2 2 9 , -",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1722,HP,1556,M_1556,HP OMEN 15-ce034ng, Gaming Notebook mit 15.6 Zoll Display, Core? i7 Prozessor, 16 GB RAM, 256 GB SSD,null,null,null, Schwarz,null,2339308,0,null,Windows 10 Home (64 bit),39.62 cm / 15.6 Zoll,1.920 x 1.080 Pixel,DDR4,null,Core? i7,NVIDIA,null,null,null,null,"1 5 9 9 , -",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1723,HP,1565,M_1565,HP EliteBook 820 G3," 12.5 ""notebook", Core ? i5 processor, 4GB RAM, 500GB HDD, HD Graphics 520,null,null, Gray,"HP EliteBook 820 G3, 12.5 ""notebook, Core ? i5 processor, 4GB RAM, 500GB HDD, HD Graphics 520, Gray",2302192,0,null,Windows 7 Professional,31.75 cm / 12.5 inches,"1,920 x 1,080 pixels",DDR4,null,Core? i5,1.74 GB,null,null,null,null,"1 7 2 9 , -",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1724,HP,1618,M_1618,HP 15-cs0305ng, Notebook mit 15.6 Zoll Display, Core? i5 Prozessor, 16 GB RAM, 128 GB SSD, GeForce MX130,null,null, Silber,"HP 15-cs0305ng, Notebook mit 15.6 Zoll Display, Core? i5 Prozessor, 16 GB RAM, 1 TB HDD, 128 GB SSD, GeForce MX130, Silber",2470875,0,null,Windows 10 Home,39.62 cm / 15.6 Zoll,1.920 x 1.080 Pixel,DDR4,null,Core? i5,NVIDIA,null,null,null,null,"899,-",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1725,HP,1638,M_1638,HP 14-cb034ng, Notebook mit 14 Zoll Display,null, 4 GB RAM, 64 GB eMMC,null,null,null, Violett,null,2481511,0,null,Windows 10 S,35.56 cm / 14 inches,1366x768 pixels,DDR3L,null,null,Intel,null,null,null,null,"2 7 9 , -",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1726,HP,1639,M_1639,HP 820 G3, Notebook mit 12.5 Zoll Display, Core? i7 Prozessor, 8 GB RAM, 256 GB SSD, HD Grafik 520,null,null, Silber,"HP 820 G3, Notebook mit 12.5 Zoll Display, Core? i7 Prozessor, 8 GB RAM, 256 GB SSD, HD Grafik 520, Silber",2302140,0,null,Windows 7 Professional,31.75 cm / 12.5 Zoll,1.920 x 1.080 Pixel,DDR4,null,Core? i7,1.74 GB,null,null,null,null,"2099,-",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1727,HP,1657,M_1657,HP 840 G3, Ultrabook mit 14 Zoll Display, Core? i5 Prozessor, 8 GB RAM, 256 GB SSD, HD Grafik 520,null,null, Silber,"HP 840 G3, Ultrabook mit 14 Zoll Display, Core? i5 Prozessor, 8 GB RAM, 256 GB SSD, HD Grafik 520, Silber",2301983,0,null,Windows 7 Professional,35.56 cm / 14 Zoll,1.920 x 1.080 Pixel,DDR4,null,Core? i5,1.74 GB,null,null,null,null,"1 5 6 9 , -",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1728,HP,1672,M_1672,HP 650 G3, Notebooks mit 15.6 Zoll Display, Core? i5 Prozessor, 4 GB RAM, 500 GB HDD, HD-Grafik 620,null,null, Schwarz/Silber,"HP 650 G3, Notebooks mit 15.6 Zoll Display, Core? i5 Prozessor, 4 GB RAM, 500 GB HDD, HD-Grafik 620, Schwarz/Silber",2302195,0,null,"HDD, 500 GB, 7200 rpm. , SATA",39.62 cm / 15.6 inches,"1,920 x 1,080 pixels",DDR4,null,Core? i5,32 GB,DVD Brenner,null,null,null,"1159,-",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1729,HP,1683,M_1683,HP 1040 G3, 14-inch notebook, Core ? i5 processor, 16 GB RAM, 256 GB SSD, HD Graphics 520,null,null, Silver,"HP 1040 G3, 14-inch notebook, Core ? i5 processor, 16 GB RAM, 256 GB SSD, HD Graphics 520, Silver",2302099,0,null,Windows 7 Professional,35.56 cm / 14 Zoll,2.560 x 1.440 Pixel,DDR4,null,Core? i5,1.74 GB,null,null,null,null,"3099,-",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1730,HP,1684,M_1684,HP ZBook 17 G4, Notebook mit 17.3 Zoll Display, Core? i7 Prozessor, 32 GB RAM, 512 GB SSD, HD Grafik 630,null,null, Schwarz,"HP ZBook 17 G4, Notebook mit 17.3 Zoll Display, Core? i7 Prozessor, 32 GB RAM, 512 GB SSD, HD Grafik 630, Schwarz",2302162,0,null,Windows 10 Professional,43.94 cm / 17.3 inches,1.920 x 1.080 Pixel,DDR4,null,Core? i7,64 GB,null,null,null,null,"3 2 5 9 , -",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1731,HP,1690,M_1690,HP ZBook 15u G3, Notebook mit 15.6 Zoll Display, Core? i7 Prozessor, 8 GB RAM, 1000 GB HDD, HD-Grafik 520,null,null, Schwarz,"HP ZBook 15u G3, Notebook mit 15.6 Zoll Display, Core? i7 Prozessor, 8 GB RAM, 1000 GB HDD, HD-Grafik 520, Schwarz",2301856,0,null,Windows 10 Professional,39.624 cm / 15.6 Zoll,1.920 x 1.080 Pixel,DDR4,null,Core? i7,null,null,null,null,null,"1 5 6 9 , -",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1732,HP,1697,M_1697,HP 1040 G3, Ultrabook mit 14 Zoll Display, Core? i5 Prozessor, 8 GB RAM, 256 GB SSD, HD Grafik 520,null,null, Silber,"HP 1040 G3, Ultrabook mit 14 Zoll Display, Core? i5 Prozessor, 8 GB RAM, 256 GB SSD, HD Grafik 520, Silber",2301992,0,null,Windows 7 Professional,35.56 cm / 14 Zoll,1.920 x 1.080 Pixel,DDR4,null,Core? i5,1.74 GB,null,null,null,null,"2 1 8 9 , -",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1733,HP,1698,M_1698,HP EliteBook 1040 G3, Ultrabook mit 14 Zoll Display, Core? i7 Prozessor, 8 GB RAM, 512 GB SSD, HD Grafik 520,null,null, Silber,"HP EliteBook 1040 G3, Ultrabook mit 14 Zoll Display, Core? i7 Prozessor, 8 GB RAM, 512 GB SSD, HD Grafik 520, Silber",2302011,0,null,Windows 10 Professional,35.56 cm / 14 Zoll,1.920 x 1.080 Pixel,DDR4,null,Core? i7,1.74 GB,null,null,null,null,"2 5 5 9 , -",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1734,HP,1746,M_1746,HP 840 G3, Ultrabook mit 14 Zoll Display, Core? i7 Prozessor, 8 GB RAM, 256 GB SSD, HD Grafik 520,null,null, Silber,"HP 840 G3, Ultrabook mit 14 Zoll Display, Core? i7 Prozessor, 8 GB RAM, 256 GB SSD, HD Grafik 520, Silber",2302061,0,null,Windows 7 Professional,35.56 cm / 14 inches,"1,920 x 1,080 pixels",DDR4,null,Core? i7,1.74 GB,null,null,null,null,"1 9 6 9 , -",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1735,HP,1751,M_1751,HP OMEN 17-AN132NG, Gaming Notebook mit 17.3 Zoll Display, Core? i5 Prozessor, 8 GB RAM, 128 GB SSD, GeForce GTX 1060,null,null, Schwarz,"HP OMEN 17-AN132NG, Gaming Notebook mit 17.3 Zoll Display, Core? i5 Prozessor, 8 GB RAM, 1 TB HDD, 128 GB SSD, GeForce GTX 1060, Schwarz",2431102,0,null,Windows 10 Home,43.94 cm / 17.3 Zoll,1.920 x 1.080 Pixel,DDR4,null,Core? i5,NVIDIA,null,null,null,null,"1 3 9 9 , -",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1736,HP,1759,M_1759,HP 14-ce0300ng, Notebook mit 14 Zoll Display, Core? i3 Prozessor, 8 GB RAM, 256 GB SSD, UHD Grafik 620,null,null, Silber,"HP 14-ce0300ng, Notebook mit 14 Zoll Display, Core? i3 Prozessor, 8 GB RAM, 256 GB SSD, UHD Grafik 620, Silber",2445487,1,null,Windows 10 Home (64 bit),35.56 cm / 14 Zoll,1.366 x 768 Pixel,DDR4,null,Core? i3,null,null,null,null,null,"5 9 9 , -",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1737,HP,1761,M_1761,HP 13-ah0301ng, Notebook mit 13.3 Zoll Display, Core? i5 Prozessor, 8 GB RAM, 360 GB SSD, UHD Grafik 620,null,null, Silber,"HP 13-ah0301ng, Notebook mit 13.3 Zoll Display, Core? i5 Prozessor, 8 GB RAM, 360 GB SSD, UHD Grafik 620, Silber",2445482,0,null,"SSD, 360 GB",33.78 cm / 13.3 inches,"1,920 x 1,080 pixels",LPDDR3,null,Core? i5,Intel,null,null,null,null,"8 9 9 , -",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1738,HP,1773,M_1773,HP Omen 15-ce030ng, Gaming Notebook mit 15.6 Zoll Display, Core? i5 Prozessor, 8 GB RAM, 1 TB HDD, GeForce GTX 1050, 2.62 kg,null, Schwarz,"HP Omen 15-ce030ng, Gaming Notebook mit 15.6 Zoll Display, Core? i5 Prozessor, 8 GB RAM, 256 GB SSD, 1 TB HDD, GeForce GTX 1050, Schwarz",2276849,10,null,Windows 10 Home (64 bit),39.6 cm / 15.6 inches,"1,920 x 1,080 pixels",DDR4,null,Core? i5,NVIDIA,null,null,4.2,388.5 mm x 24.8 mm x 275.5 mm / 2.62 kg,"1199,-",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1739,HP,1834,M_1834,HP PAVILION 17-AB431NG, Notebook mit 17.3 Zoll Display, Core? i5 Prozessor, 8 GB RAM, 256 GB SSD, GeForce GTX 1050 Ti,null,null, Schwarz,"HP PAVILION 17-AB431NG, Notebook mit 17.3 Zoll Display, Core? i5 Prozessor, 8 GB RAM, 1 TB HDD, 256 GB SSD, GeForce GTX 1050 Ti, Schwarz",2431099,0,null,Windows 10 Home,43.94 cm / 17.3 inches,1.920 x 1.080 Pixel,DDR4,null,Core? i5,NVIDIA,DVD Brenner,null,null,null,"9 9 9 , -",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1740,HP,1840,M_1840,HP 1040 G3, Notebook mit 14 Zoll Display, Core? i7 Prozessor, 8 GB RAM, 256 GB SSD, HD Grafik 520,null,null, Silber,"HP 1040 G3, Notebook mit 14 Zoll Display, Core? i7 Prozessor, 8 GB RAM, 256 GB SSD, HD Grafik 520, Silber",2302117,0,null,Windows 10 Professional,35.56 cm / 14 inches,"1,920 x 1,080 pixels",DDR4,null,Core? i7,1.74 GB,null,null,null,null,"2 0 9 9 , -",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1741,HP,1853,M_1853,HP ZBook 15 G4, Mobiler Arbeitsplatz mit 15.6 Zoll Display, Core? i7 Prozessor, 8 GB RAM, 256 GB SSD, M1200M,null,null, Schwarz,"HP ZBook 15 G4, Mobiler Arbeitsplatz mit 15.6 Zoll Display, Core? i7 Prozessor, 8 GB RAM, 256 GB SSD, M1200M, Schwarz",2301835,0,null,"SSD, 256 GB",39.624 cm / 15.6 Zoll,1.920 x 1.080 Pixel,DDR4,null,Core? i7,64 GB,null,null,null,null,"2 1 2 9 , -",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1742,HP,1901,M_1901,HP 15-da0346ng, Notebook mit 15.6 Zoll Display, Core? i3 Prozessor, 8 GB RAM, 128 GB SSD,null,null,null, Silber,null,2470863,0,null,Windows 10 Home,39.62 cm / 15.6 inches,"1,366 x 768 pixels",DDR4,null,Core? i3,Intel,null,null,null,null,"5 9 9 , -",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1743,HP,1917,M_1917,HP 15-da0316ng, Notebook mit 15.6 Zoll Display, Core? i7 Prozessor, 16 GB RAM, 256 GB SSD, GeForce MX130,null,null, Silber,"HP 15-da0316ng, Notebook mit 15.6 Zoll Display, Core? i7 Prozessor, 16 GB RAM, 1 TB HDD, 256 GB SSD, GeForce MX130, Silber",2431081,1,null,Windows 10 Home,39.6 cm / 15.6 inches,"1,920 x 1,080 pixels",DDR4,null,Core ? i7,NVIDIA,DVD Brenner,null,null,null,"9 9 9 , -",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1744,HP,1929,M_1929,HP 745 G3, Notebook mit 14 Zoll Display, A10 Prozessor, 4 GB RAM, 500 GB HDD, Radeon R6,null,null, Schwarz/Silber,"HP 745 G3, Notebook mit 14 Zoll Display, A10 Prozessor, 4 GB RAM, 500 GB HDD, Radeon R6, Schwarz/Silber",2302111,0,null,Windows 7 Professional,35.56 cm / 14 Zoll,1.366 x 768 Pixel,DDR3L,AMD,A10,AMD,null,null,null,null,"1 1 3 9 , -",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1745,HP,1940,M_1940,HP 840 G3, Ultrabook mit 14 Zoll Display, Core? i5 Prozessor, 8 GB RAM, 256 GB SSD, HD Grafik 520,null,null, Silber,"HP 840 G3, Ultrabook mit 14 Zoll Display, Core? i5 Prozessor, 8 GB RAM, 256 GB SSD, HD Grafik 520, Silber",2301978,0,null,Windows 7 Professional,35.56 cm / 14 inches,"1,920 x 1,080 pixels",DDR4,null,Core? i5,1.74 GB,null,null,null,null,"1 8 3 9 , -",California,USA,Dion Weisler," David Packard,  Bill Hewlett",52.06 B
1746,HUAWEI,121,M_121,HUAWEI MateBook X Pro W29A, Notebook mit 13.9 Zoll Display, Core? i7 Prozessor, 8 GB RAM, 512 GB SSD,null, 1.33 kg,null, Grau,null,2475126,0,null,"SSD, 512 GB",35.31 cm / 13.9 inches,"3,000 x 2,000 pixels",LPDDR3,null,Core? i7,2 GB,null,802.11 a/b/g/n/ac,4.1,304 mm x 217 mm x 14.6 mm / 1.33 kg,"1 6 9 9 , -",Shenzhen, China,Ren Zhengfei,,$89.3
1747,HUAWEI,399,M_399,HUAWEI MateBook X Pro W29C, Notebook mit 13.9 Zoll Display, Core? i7 Prozessor, 16 GB RAM, 512 GB SSD,null, 1.33 kg,null, Grau,null,2475127,0,null,"SSD, 512 GB",35.31 cm / 13.9 inches,"3,000 x 2,000 pixels",LPDDR3,null,Core? i7,2 GB,null,802.11 a/b/g/n/ac,4.1,304 mm x 217 mm x 14.6 mm / 1.33 kg,"1 7 9 9 , -",Shenzhen, China,Ren Zhengfei,,$89.4
1748,HUAWEI,1045,M_1045,HUAWEI MATEBOOK D W50F, Notebook mit 14 Zoll Display, Core? i5 Prozessor, 8 GB RAM, 256 GB SSD,null, 1.47 kg,null, Grau,null,2474838,0,null,"SSD, 256 GB",35.56 cm / 14 inches,null,LPDDR3,null,Core? i5,Intel,"1x USB Typ-C, 1x USB 3.0, 1x USB 2.0, 1x HDMI, 1x 3.5 mm Audio",802.11a/b/g/n/ac,4.1,323 mm x 15.8 mm x 221 mm / 1.47 kg,"9 0 9 , -",Shenzhen, China,Ren Zhengfei,,$89.5
1749,HUAWEI,1491,M_1491,HUAWEI MATEBOOK D W60B, Notebook mit 14 Zoll Display, Core? i7 Prozessor, 8 GB RAM, 256 GB SSD,null, 1.47 kg,null, Grau,null,2474846,0,null,"SSD, 256 GB",35.56 cm / 14 inches,null,LPDDR3,null,Core ? i7,null,"1x USB Typ-C, 1x USB 3.0, 1x USB 2.0, 1x HDMI, 1x 3.5 mm Audio",802.11a/b/g/n/ac,4.1,323 mm x 15.8 mm x 221 mm / 1.47 kg,"1 1 9 9 , -",Shenzhen, China,Ren Zhengfei,,$89.6
1750,HUAWEI,1865,M_1865,HUAWEI MateBook X Pro W19C, Notebook mit 13.9 Zoll Display, Core? i5 Prozessor, 8 GB RAM, 256 GB SSD,null, 1.33 kg,null, Grau,null,2475125,0,null,"SSD, 256 GB",35.31 cm / 13.9 Zoll,3.000 x 2.000 Pixel,LPDDR3,null,Core? i5,2 GB,null,802.11 a/b/g/n/ac,4.1,304 mm x 217 mm x 14.6 mm / 1.33 kg,"1499,-",Shenzhen, China,Ren Zhengfei,,$89.7
1751,HYRICAN,41,M_41,HYRICAN NOT01576, Gaming Notebook mit 17.3 Zoll Display, Core? i7 Prozessor, 16 GB RAM, 1 TB HDD,null, 3.0 kg,null, Anthrazit/Schwarz,null,2365136,0,null,"SSD, 240 GB, M.2",43.9 cm / 17.3 Zoll,1.920 x 1.080 Pixel,DDR4,null,Core? i7,NVIDIA,null,null,4.2,419 mm x 25 mm x 288 mm / 3.0 kg,"1449,-",Kindelbr�ck,Germany,null,null,null
1752,HYRICAN,168,M_168,HYRICAN NOT01577, Gaming Notebook mit 17.3 Zoll Display, Core? i7 Prozessor, 8 GB RAM, 1 TB HDD,null, 3.0 kg,null, Anthrazit/Schwarz,null,2365118,1,null,"SSD, 120 GB, M.2",43.9 cm / 17.3 Zoll,1.920 x 1.080 Pixel,DDR4,null,Core? i7,NVIDIA,null,null,4.2,419 mm x 25 mm x 288 mm / 3.0 kg,"1 3 0 9 , -",Kindelbr�ck,Germany,null,null,null
1753,HYRICAN,354,M_354,HYRICAN NOT01575, Gaming Notebook mit 17.3 Zoll Display, Core? i7 Prozessor, 32 GB RAM, 1 TB SSD, GeForce GTX 1070, 3.0 kg,null, Schwarz,"HYRICAN NOT01575, Gaming Notebook mit 17.3 Zoll Display, Core? i7 Prozessor, 32 GB RAM, 1 TB SSD, 1 TB SSD, GeForce GTX 1070, Schwarz",2373605,0,null,"SSD, 1 TB, M.2",43.9 cm / 17.3 Zoll,1.920 x 1.080 Pixel,DDR4,null,Core? i7,NVIDIA,null,null,4.2,419 mm x 25 mm x 288 mm / 3.0 kg,"2 2 4 9 , -",Kindelbr�ck,Germany,null,null,null
